cluster	status	loglr	df	p	p.adjust	genes
chr15:clu_8725_+	Success	5.48328452842134	2	0.00415565788104006	0.0510392163100635	ZFYVE19
chr15:clu_8726_+	Not enough valid samples	NA	NA	NA	NA	SPINT1
chr15:clu_8727_+	Success	0.971190281286738	1	0.163410289311441	0.392922310236712	CHP1
chr15:clu_8728_+	Success	0.0567007759931926	1	0.736304260295642	0.84382490353587	CHP1
chr15:clu_8729_+	Success	0.27277920227445	1	0.460138228412519	0.654495323424204	OIP5-AS1,ENSG00000285920
chr15:clu_8730_+	Success	0.984043433935824	1	0.160651076645979	0.388989057962728	ENSG00000285920,NUSAP1
chr15:clu_8731_+	Success	7.88147542972126	2	0.000377675411973108	0.0118497188319718	ENSG00000285920,NUSAP1
chr15:clu_8732_+	Success	0.296820993307335	1	0.441014230698868	0.640544264663001	ENSG00000285920,NUSAP1
chr15:clu_8733_+	Success	0.371704703934142	1	0.388570907325007	0.601692213147412	ENSG00000285920,NUSAP1
chr15:clu_8734_+	Success	0.0294376594038113	2	0.970991407937692	0.98514135917004	ENSG00000285920,NUSAP1
chr15:clu_8735_+	Success	0.0153696026168291	1	0.860823485465394	0.921917175296157	ITPKA
chr15:clu_8736_+	Success	0.391460179867863	1	0.376249475451503	0.591468342241897	ITPKA
chr15:clu_8737_+	Success	1.12862515829875	2	0.323477681451102	0.550808004864082	SNAP23
chr15:clu_8738_+	Success	0.795108908959492	2	0.451532056358213	0.647502202119369	HAUS2
chr15:clu_8739_+	Success	0.446238612025695	2	0.640031034738184	0.780810479651025	HAUS2
chr15:clu_8740_+	Not enough valid samples	NA	NA	NA	NA	TMEM62
chr15:clu_8741_+	Not enough valid samples	NA	NA	NA	NA	ADAL
chr15:clu_8742_+	Not enough valid samples	NA	NA	NA	NA	TUBGCP4
chr15:clu_8743_+	Success	2.15848581593673	3	0.229208623527619	0.468990512415157	PDIA3
chr15:clu_8744_+	Success	2.54103144669352	3	0.165885780283485	0.395733917285529	SERF2
chr15:clu_8745_+	Success	1.28919065402442	2	0.275493662571379	0.510690450980788	SERF2
chr15:clu_8746_+	Success	0.572547795280116	2	0.564086429584764	0.729272961038043	SERF2,HYPK
chr15:clu_8747_+	Not enough valid samples	NA	NA	NA	NA	GOLM2
chr15:clu_8748_+	Success	4.63231770754157	2	0.00973217660352806	0.0837208981110954	GOLM2
chr15:clu_8749_+	Success	1.76906681937544	2	0.170492014458584	0.40119419421747	EIF3J
chr15:clu_8750_+	Success	0.885095968815222	2	0.412674567489306	0.620529558936204	EIF3J
chr15:clu_8751_+	Success	0.188171599324448	1	0.539566821365408	0.712781078231044	B2M
chr15:clu_8752_+	Success	0.351047385668508	1	0.40208071469282	0.612566895547425	SPATA5L1
chr15:clu_8753_+	Not enough valid samples	NA	NA	NA	NA	DUT
chr15:clu_8754_+	Not enough valid samples	NA	NA	NA	NA	GABPB1-AS1
chr15:clu_8755_+	Success	1.03414042189905	2	0.355531857014342	0.574959358424362	USP8
chr15:clu_8756_+	Success	2.33001121880159	2	0.0972946555539737	0.299356295016114	USP8
chr15:clu_8757_+	Success	3.10890637163089	2	0.044649758891934	0.195342695152211	MAPK6
chr15:clu_8758_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	PIGB
chr15:clu_8759_+	Not enough valid samples	NA	NA	NA	NA	TCF12
chr15:clu_8760_+	Success	2.10265363426765	2	0.122131904452849	0.334983996052986	LIPC
chr15:clu_8761_+	Not enough valid samples	NA	NA	NA	NA	RNF111
chr15:clu_8762_+	Success	0.439974590049673	1	0.34821559894909	0.570299147792709	TPM1
chr15:clu_8763_+	Success	7.86936024833858	2	0.000382278847514588	0.0119111330580956	TPM1
chr15:clu_8764_+	Success	0.94827696437369	1	0.168464551770082	0.399038316494246	TPM1
chr15:clu_8765_+	Success	1.23937195511553	1	0.115394376470625	0.324651329043153	TPM1
chr15:clu_8766_+	Success	3.0917604250476	3	0.103015021996153	0.307605997736302	TPM1
chr15:clu_8767_+	Not enough valid samples	NA	NA	NA	NA	USP3
chr15:clu_8768_+	Success	1.95422702784452	1	0.0480437727209059	0.202022475158522	USP3
chr15:clu_8769_+	Success	0.749581054803912	2	0.472564489898594	0.664758086124038	SNX1
chr15:clu_8770_+	Success	0.217563482720763	1	0.509483888211057	0.691385246284883	TRIP4
chr15:clu_8771_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	HACD3
chr15:clu_8772_+	Success	2.09139058634537	2	0.123515257708662	0.337128497602894	HACD3
chr15:clu_8773_+	Success	0.285078632472377	1	0.45019643025452	0.646960806992389	ZWILCH
chr15:clu_8774_+	Success	0.718265500320285	2	0.487597260209986	0.675804923193112	KIF23
chr15:clu_8775_+	Success	2.21197048859904	5	0.490123909163796	0.677853252402711	RPLP1
chr15:clu_8776_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	NA
chr15:clu_8777_+	Success	5.58450478963255	2	0.0037556091259213	0.0481622096240833	CD276
chr15:clu_8778_+	Success	0.38430224694639	2	0.680925588394231	0.807952386883145	CD276
chr15:clu_8779_+	Success	5.40189037793095	2	0.00450805096265849	0.0539574741765112	PML
chr15:clu_8780_+	Success	0.133649487500705	1	0.605149424619514	0.757415438524272	PML
chr15:clu_8781_+	Success	0.664893726117782	2	0.514328184455184	0.694707398812387	PML
chr15:clu_8782_+	Success	2.25162125384114	1	0.0338306450957199	0.167255535034679	CLK3
chr15:clu_8783_+	Success	0.126846660570749	1	0.614486419302021	0.763873039509308	CSK
chr15:clu_8784_+	Success	2.25632645489986	3	0.21116444959198	0.447777633157097	MPI
chr15:clu_8785_+	Success	1.16651853150813	2	0.311449357097429	0.54209440342646	MPI
chr15:clu_8786_+	Success	1.18351976006582	2	0.30619909233046	0.537887334688134	SCAMP5
chr15:clu_8787_+	Success	8.9047516224864	3	0.000481484760432383	0.0134869384799378	SCAMP5
chr15:clu_8788_+	Success	3.35762097361305	4	0.15172361837326	0.378138940907136	PPCDC
chr15:clu_8789_+	Success	0.112168245087105	1	0.635755411002422	0.777998332270976	C15orf39
chr15:clu_8790_+	Success	1.46295920881153	2	0.23155005493382	0.471310257117771	COMMD4
chr15:clu_8791_+	Success	0.709831461728754	3	0.700932174697373	0.821312235157243	COMMD4
chr15:clu_8792_+	Success	0.96220565285239	3	0.588242665095377	0.745200363754373	COMMD4
chr15:clu_8793_+	Success	0.919417359730232	2	0.398751301981825	0.609906394529287	COMMD4
chr15:clu_8794_+	Success	0.152944581148347	2	0.858177279692935	0.920592498445037	UBE2Q2
chr15:clu_8795_+	Success	1.33270029925177	2	0.263764056915027	0.501101796319283	UBE2Q2
chr15:clu_8796_+	Success	2.8904881981216	2	0.0555490870307479	0.218300931805067	FBXO22
chr15:clu_8797_+	Success	1.20392011909939	2	0.30001580598433	0.532746502003995	RCN2
chr15:clu_8798_+	Success	3.53435534505252	6	0.314539621291534	0.544255154099844	PSTPIP1
chr15:clu_8799_+	Success	0.173978256128748	3	0.950770601396272	0.973850351979953	PSTPIP1
chr15:clu_8800_+	Success	0.303026627004556	2	0.738579429950809	0.844911199196155	PSMA4
chr15:clu_8801_+	Success	2.16715632195337	5	0.502352948518662	0.686539587804966	PSMA4
chr15:clu_8802_+	Success	1.64210092968278	2	0.193572931667318	0.427589330716483	PSMA4
chr15:clu_8803_+	Success	0.198730995778249	2	0.819770385369483	0.897535165009276	CHRNA5
chr15:clu_8804_+	Not enough valid samples	NA	NA	NA	NA	CHRNA5
chr15:clu_8805_+	Success	5.0799828617919	2	0.00622001561495108	0.064084007850107	MORF4L1
chr15:clu_8806_+	Success	1.08896106352586	2	0.336565982802302	0.561325535508604	MORF4L1
chr15:clu_8807_+	Success	1.87331664904741	2	0.153613334475139	0.380546932062846	MORF4L1
chr15:clu_8808_+	Success	0.247393283750341	1	0.481799860346528	0.671895963839957	MORF4L1
chr15:clu_8809_+	Success	0.768293253309139	2	0.463803989092112	0.657556422422435	TMED3
chr15:clu_8810_+	Success	9.7562495685188	7	0.00672476400674486	0.0670746780302381	ZFAND6
chr15:clu_8811_+	Success	0.215859285434135	1	0.51114687441485	0.692602228854224	ZFAND6
chr15:clu_8812_+	Not enough valid samples	NA	NA	NA	NA	FAH
chr15:clu_8813_+	Success	0.0911434595549565	1	0.669415220258892	0.801034381684764	FAH
chr15:clu_8814_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	FAH
chr15:clu_8815_+	Success	3.96069473924945	2	0.0190498749973577	0.121826212466612	RAMAC
chr15:clu_8816_+	Success	0.085494876249868	1	0.679233677245604	0.807204032961036	ZSCAN2
chr15:clu_8817_+	Success	6.67323356899203	2	0.00126430392016342	0.0250663118731787	ZSCAN2
chr15:clu_8818_+	Success	0.636838813608165	2	0.52896193109965	0.704463376722045	ZNF592
chr15:clu_8819_+	Not enough valid samples	NA	NA	NA	NA	AKAP13
chr15:clu_8820_+	Success	1.65424267876347	1	0.0689229905130791	0.246638427780761	MRPS11
chr15:clu_8821_+	Success	4.36721062955621	5	0.12013772803591	0.332003702701441	MRPS11
chr15:clu_8822_+	Success	1.6967546796954	2	0.183277353665118	0.415748131369606	AEN
chr15:clu_8823_+	Success	0.605614754950352	1	0.271088757243866	0.5072824903732	ISG20
chr15:clu_8824_+	Success	0.542586468668731	1	0.297543210065147	0.530760151164968	ISG20
chr15:clu_8825_+	Success	1.33734942978049	3	0.444544095660817	0.643165946490317	FANCI
chr15:clu_8826_+	Success	2.50321667770399	1	0.0252532838912442	0.142095523694494	FANCI
chr15:clu_8827_+	Success	5.4129361822545	4	0.0285922678259105	0.152206472693222	FANCI
chr15:clu_8828_+	Success	2.06637636742057	1	0.0420608792446995	0.188867887333744	ZNF710
chr15:clu_8829_+	Success	1.96784026543924	3	0.268493754559433	0.504955761484714	FURIN
chr15:clu_8830_+	Success	1.62137924853141	2	0.197625935740996	0.43172227287268	FURIN
chr15:clu_8831_+	Success	0.167002971807676	1	0.563309710229079	0.728949231269477	FURIN
chr15:clu_8832_+	Success	2.62677965360854	3	0.154144402242809	0.380851954111386	FES
chr15:clu_8833_+	Not enough valid samples	NA	NA	NA	NA	UNC45A
chr15:clu_8834_+	Not enough valid samples	NA	NA	NA	NA	RCCD1
chr15:clu_8835_+	Success	2.12157001202308	3	0.236378085823521	0.475059191969121	CHASERR,ENSG00000279765
chr15:clu_8836_+	Success	0.182973861286087	1	0.545221434936894	0.716637989657428	IGF1R
chr15:clu_8837_+	Not enough valid samples	NA	NA	NA	NA	LRRC28
chr15:clu_8838_+	Not enough valid samples	NA	NA	NA	NA	MEF2A
chr15:clu_8839_+	Not enough valid samples	NA	NA	NA	NA	MEF2A
chr15:clu_8840_+	Not enough valid samples	NA	NA	NA	NA	MEF2A
chr15:clu_8841_+	Success	11.9873160131729	10	0.00766801032922561	0.0723164981924536	WASH3P
chr15:clu_8842_+	Success	3.06491902359426	2	0.0466576198778628	0.199359023673812	WASH3P
chr16:clu_1185_+	Success	3.5023615303262	2	0.0301261555221202	0.156668822425105	MPG
chr16:clu_1186_+	Success	0.0123035788958532	1	0.875349913936389	0.929996176383928	MPG
chr16:clu_1187_+	Success	0.259226174025912	2	0.771648476462986	0.865571211304946	FAM234A
chr16:clu_1188_+	Success	0.785704702887415	1	0.21000245184274	0.446672511463644	FAM234A
chr16:clu_1189_+	Success	1.07790677820697	1	0.142031195787949	0.365735044665118	FAM234A
chr16:clu_1190_+	Success	9.88662940436006	7	0.00608083489634474	0.0634097577041921	NME4
chr16:clu_1191_+	Success	1.33649535881705	3	0.444836769630594	0.643397356641595	NME4
chr16:clu_1192_+	Success	1.00293519843979	1	0.156691334326888	0.384198909028623	NME4
chr16:clu_1193_+	Success	2.27232083050694	7	0.7153352107886	0.830858376494007	NME4,DECR2
chr16:clu_1194_+	Success	1.77427613649189	1	0.0595974271823633	0.228564202233322	DECR2,NME4
chr16:clu_1195_+	Success	0.222067835376265	1	0.505133067934995	0.687624978044057	RAB11FIP3
chr16:clu_1196_+	Success	1.90528006942975	2	0.148780967785684	0.374560239595482	RAB11FIP3
chr16:clu_1197_+	Success	4.39695153987259	2	0.0123148239895765	0.0947968023509158	RAB11FIP3
chr16:clu_1198_+	Success	3.73399144883354	1	0.00628058806959323	0.0644341813065676	RAB11FIP3
chr16:clu_1199_+	Success	0.0697769376496922	1	0.708724923948328	0.826008301232451	RAB11FIP3
chr16:clu_1200_+	Success	0.0116931024382154	1	0.878457035809833	0.931594942263873	RAB11FIP3
chr16:clu_1201_+	Success	8.65431350056269	7	0.0155109024795747	0.108610324706942	CAPN15
chr16:clu_1202_+	Success	1.78999335655431	2	0.166961278861546	0.397065117400642	CAPN15
chr16:clu_1203_+	Success	0.395541047909688	1	0.373773123950122	0.590220097570862	CAPN15
chr16:clu_1204_+	Success	3.61169898941625	3	0.0651081133703937	0.238542052093001	CAPN15
chr16:clu_1205_+	Success	0.163213943524511	1	0.567770086939515	0.731499135266258	PIGQ,ENSG00000282907
chr16:clu_1206_+	Success	0.994078885502631	2	0.370064159063297	0.58696986680083	PIGQ
chr16:clu_1207_+	Success	1.16107994991933	2	0.313147814249247	0.543106987324946	PIGQ
chr16:clu_1208_+	Not enough valid samples	NA	NA	NA	NA	RAB40C
chr16:clu_1209_+	Success	0.449724916982859	2	0.637803576424621	0.77956450749328	RAB40C
chr16:clu_1210_+	Success	12.1532033129952	12	0.0184740461745395	0.119863646283031	MCRIP2
chr16:clu_1211_+	Success	0.233308499008785	2	0.791909232623477	0.878338864006934	RHOT2
chr16:clu_1212_+	Success	2.05808205262474	4	0.390512963387942	0.603350307577068	RHOT2
chr16:clu_1213_+	Success	0.683112508977501	2	0.505042593864458	0.687624978044057	RHOT2
chr16:clu_1214_+	Success	0.681790033911739	1	0.242917986978872	0.481711982769517	RHOT2
chr16:clu_1215_+	Success	3.44198714040226	4	0.142148170676195	0.365841920548371	RHOT2
chr16:clu_1216_+	Success	5.92065157648921	1	0.000579312701734806	0.014897709929228	RHOT2
chr16:clu_1217_+	Success	9.53783156002464	7	0.00795359317319767	0.0739310506367703	STUB1
chr16:clu_1218_+	Success	2.71189961970754	1	0.0198640905784377	0.124104513748296	STUB1
chr16:clu_1219_+	Success	3.90667187710892	2	0.020107309423569	0.124533264169596	METRN
chr16:clu_1220_+	Success	0.874917956697232	2	0.416896221818411	0.624266674928039	METRN
chr16:clu_1221_+	Success	0.245408533452974	2	0.782384842561838	0.872064963053233	ANTKMT
chr16:clu_1222_+	Success	10.9294842163936	5	0.000556924585137072	0.0145599544484548	ANTKMT
chr16:clu_1223_+	Not enough valid samples	NA	NA	NA	NA	HAGHL
chr16:clu_1224_+	Success	0.91865266606419	3	0.606850719605569	0.758147297036083	HAGHL
chr16:clu_1225_+	Success	1.75964139963628	2	0.172106570237104	0.402745160137273	HAGHL
chr16:clu_1226_+	Success	0.215498949245159	1	0.511499700508595	0.692785762226447	HAGHL
chr16:clu_1227_+	Success	0.328819032307194	1	0.417395035715096	0.624675034155272	CHTF18
chr16:clu_1228_+	Success	1.61507390192628	2	0.198875972580262	0.433768853580571	CHTF18
chr16:clu_1229_+	Success	0.610282546618009	2	0.543197368810562	0.715821461277477	CACNA1H
chr16:clu_1230_+	Success	1.19224348043115	1	0.122545117723713	0.335687950626388	CACNA1H
chr16:clu_1231_+	Success	0.0908948014660496	2	0.913113764076161	0.952705846025824	CACNA1H
chr16:clu_1232_+	Success	6.12213582783897	5	0.0315897391268557	0.160608488004045	UBE2I
chr16:clu_1233_+	Success	0.161111170917479	1	0.570275149833032	0.732761020885485	TELO2
chr16:clu_1234_+	Success	5.04210583030726	7	0.183851289496496	0.415971587320543	JPT2,ENSG00000261732
chr16:clu_1235_+	<=1 sample with coverage>min_coverage	NA	NA	NA	NA	MAPK8IP3
chr16:clu_1236_+	Success	1.6181790077535	10	0.975301789078385	0.987318663998637	NUBP2
chr16:clu_1237_+	Success	0.267194936060889	1	0.464767090713765	0.657989553692911	NUBP2
chr16:clu_1238_+	Success	0.061223983203945	1	0.726394490308802	0.837446698509998	NDUFB10
chr16:clu_1239_+	Success	0.862694857368751	2	0.422023256038438	0.628786763069411	NDUFB10
chr16:clu_1240_+	Success	1.30355967548962	1	0.106384851854206	0.312587323858729	NPW
chr16:clu_1241_+	Success	0.151991839405582	1	0.581395723074132	0.740201120840934	SLC9A3R2
chr16:clu_1242_+	Success	2.02693133345758	2	0.13173916507563	0.349501127244768	SLC9A3R2
chr16:clu_1243_+	Success	0.718565718081436	2	0.487450896823726	0.675751298532114	SLC9A3R2
chr16:clu_1244_+	Success	0.822150599411657	2	0.439485480234537	0.639258057768864	TSC2
chr16:clu_1245_+	Success	0.990223862654432	1	0.159343247792209	0.387759233771452	TRAF7
chr16:clu_1246_+	Success	0.0155050137043418	1	0.860218018808985	0.921831954499073	TRAF7
chr16:clu_1247_+	Success	1.40324206838568	3	0.422433624730551	0.628872053897281	MLST8
chr16:clu_1248_+	Success	0.0234801581462989	1	0.828439583169568	0.90374353775842	MLST8
chr16:clu_1249_+	Success	4.44901965314193	3	0.0306776793505311	0.158118076184689	MLST8
chr16:clu_1250_+	Success	2.58873657022832	2	0.0751148825382166	0.259676249781885	MLST8
chr16:clu_1251_+	Not enough valid samples	NA	NA	NA	NA	E4F1
chr16:clu_1252_+	Success	2.06239771948941	2	0.127148737104739	0.342971327694951	TEDC2
chr16:clu_1253_+	Success	1.85604158225084	1	0.0540199314726962	0.215485083061104	ENSG00000260272,ATP6V0C,ENSG00000259784
chr16:clu_1254_+	Success	1.45698653108764	1	0.0878152983563879	0.283411890001725	ENSG00000260272,ATP6V0C
chr16:clu_1255_+	Success	1.29384129325217	2	0.274215415573917	0.509880792863277	AMDHD2,ENSG00000259784
chr16:clu_1256_+	Success	0.471776841090787	2	0.623892724603899	0.769840901748098	ENSG00000259784,AMDHD2
chr16:clu_1257_+	Success	1.26851322648713	1	0.111204035756647	0.319346314686161	PDPK1
chr16:clu_1258_+	Not enough valid samples	NA	NA	NA	NA	PDPK1
chr16:clu_1259_+	Success	0.901723583305738	2	0.405869506621895	0.615647024084396	AMDHD2
chr16:clu_1260_+	Not enough valid samples	NA	NA	NA	NA	PDPK1
chr16:clu_1261_+	Success	5.21846045702705	4	0.0336770697569008	0.166799152013949	SRRM2
chr16:clu_1262_+	Not enough valid samples	NA	NA	NA	NA	SRRM2
chr16:clu_1263_+	Success	1.88105128576254	1	0.0524266149443794	0.211869959102025	SRRM2
chr16:clu_1264_+	Success	0.012271621087848	1	0.875510582966077	0.929996176383928	SRRM2
chr16:clu_1265_+	Success	1.52881111463034	2	0.21679325649455	0.454397737718364	FLYWCH2
chr16:clu_1266_+	Success	1.66126723676365	1	0.0683364044456749	0.245363131061116	FLYWCH1
chr16:clu_1267_+	Success	8.13933165591322	3	0.00099414549857827	0.0213708217488167	FLYWCH1
chr16:clu_1268_+	Success	0.159525088146751	1	0.572179014050054	0.73373835817007	FLYWCH1
chr16:clu_1269_+	Success	0.347490302357073	2	0.706458864882158	0.824726521098168	PAQR4
chr16:clu_1270_+	Success	3.20501218667778	5	0.268340190644693	0.504764871614338	TNFRSF12A
chr16:clu_1271_+	Success	0.872753205549941	1	0.186442637780594	0.419251573325263	THOC6
chr16:clu_1272_+	Success	11.0544849037688	12	0.0363165170555501	0.174215058314477	IL32
chr16:clu_1273_+	Success	53.908848809544	9	4.08723574295194e-19	3.96257505279191e-15	IL32
chr16:clu_1274_+	Not enough valid samples	NA	NA	NA	NA	ZNF205
chr16:clu_1275_+	Success	6.0808011744964	6	0.0584592425869162	0.225801735808826	ZNF263
chr16:clu_1276_+	Not enough valid samples	NA	NA	NA	NA	NAA60,ENSG00000285329
chr16:clu_1277_+	Success	0.0272622689608397	1	0.815369365731852	0.893664354816891	ENSG00000285329,NAA60,ENSG00000263212
chr16:clu_1278_+	Success	1.65065736938683	1	0.0692244563085403	0.24728485774182	NAA60
chr16:clu_1279_+	Success	0.936993544070333	1	0.171019131098183	0.401654240762432	NAA60
chr16:clu_1280_+	Success	0.058880678609512	2	0.942819260950823	0.969525389223229	DNAJA3
chr16:clu_1281_+	Success	5.23222854056075	6	0.106406628458362	0.312587323858729	HMOX2
chr16:clu_1282_+	Success	1.66610363452287	2	0.188981975816031	0.421836408009633	MGRN1
chr16:clu_1283_+	Success	0.352196052701402	2	0.703142255523572	0.822311721025456	MGRN1
chr16:clu_1284_+	Success	2.39304257809272	4	0.309958908484368	0.5411582239791	MGRN1
chr16:clu_1285_+	Success	1.24261767751966	2	0.288627693977081	0.523588115300665	MGRN1
chr16:clu_1286_+	Success	5.60871802083693	4	0.0242260123841865	0.138691427886351	NUDT16L1
chr16:clu_1287_+	Success	1.46837866686849	2	0.230298573362017	0.470150488259582	UBN1
chr16:clu_1288_+	Success	0.240907962278015	2	0.785913956789991	0.874590887405757	UBN1
chr16:clu_1289_+	Success	1.02283459377531	3	0.562982202992157	0.728914591080257	ALG1
chr16:clu_1290_+	Success	2.56239442445622	3	0.162884250805532	0.39194907211706	ALG1
chr16:clu_1291_+	Success	2.69439158907744	2	0.0675834878004413	0.243486404394381	ALG1
chr16:clu_1292_+	Success	0.0377831445564709	1	0.783398266840037	0.872793173639871	METTL22
chr16:clu_1293_+	Success	2.84414885541082	5	0.337739682106248	0.562319460419041	METTL22
chr16:clu_1294_+	Success	8.81340351381414	3	0.000525089513653765	0.0142998394238013	ABAT
chr16:clu_1295_+	Success	3.95519421835164	1	0.00491517145424107	0.0566962386854089	ABAT
chr16:clu_1296_+	Success	2.36345473232905	6	0.579285235175979	0.738289779812162	PMM2
chr16:clu_1297_+	<2 introns used in >=min_samples_per_intron samples	NA	NA	NA	NA	PMM2
chr16:clu_1298_+	Success	3.31785762078653	4	0.156437569948832	0.383883857501619	NUBP1
chr16:clu_1299_+	Success	0.395021386726057	2	0.673665631592485	0.803921078528656	NUBP1
chr16:clu_1300_+	Success	0.369528411424255	1	0.389963178978536	0.60278906572017	CLEC16A
chr16:clu_1301_+	Success	4.65031353323783	1	0.00229075436127819	0.0360398102736307	CLEC16A
